Date,Open,High,Low,Close,Shares Traded(Cr),Turnover (Rs Cr),Price/Earnings,Price/Bookvalue,Dividend Yield
31-January-2011,18226.21,18395.09,18038.48,18327.76,1.99,1092.12,19.97,3.46,1.13,
1-February-2011,18425.18,18452.06,17982.17,18022.22,2.01,1229.10,19.66,3.40,1.15,
2-February-2011,18216.91,18306.00,18042.61,18090.62,2.28,1320.37,19.82,3.42,1.15,
3-February-2011,18113.73,18466.21,18064.61,18449.31,2.15,1119.59,20.22,3.49,1.12,
4-February-2011,18450.07,18542.20,17926.98,18008.15,2.29,1168.19,19.78,3.41,1.15,
7-February-2011,18135.02,18180.94,17977.01,18037.19,1.31,816.73,19.83,3.42,1.15,
8-February-2011,18141.51,18141.51,17742.18,17775.70,1.42,846.51,19.51,3.36,1.17,
9-February-2011,17723.99,17864.32,17508.35,17592.77,3.03,1326.59,19.18,3.31,1.18,
10-February-2011,17603.29,17636.88,17362.59,17463.04,2.51,1098.40,19.02,3.29,1.19,
11-February-2011,17519.13,17752.56,17295.62,17728.61,2.54,1033.08,19.28,3.33,1.18,
14-February-2011,17940.16,18227.62,17857.12,18202.20,2.18,960.31,19.78,3.42,1.15,
15-February-2011,18260.08,18361.66,18050.48,18273.80,2.36,1037.50,19.92,3.43,1.14,
16-February-2011,18273.06,18358.84,18216.12,18300.90,1.88,802.90,19.90,3.44,1.14,
17-February-2011,18345.12,18532.61,18233.79,18506.82,1.66,753.80,20.07,3.47,1.13,
18-February-2011,18564.08,18690.97,18159.82,18211.52,2.20,1064.48,19.76,3.41,1.15,
21-February-2011,18238.54,18457.49,18082.66,18438.31,1.93,902.22,20.04,3.46,1.13,
22-February-2011,18390.72,18457.90,18187.33,18296.16,1.97,1040.44,19.90,3.44,1.14,
23-February-2011,18233.77,18377.48,18150.01,18178.33,2.22,1108.70,19.76,3.41,1.15,
24-February-2011,18135.12,18135.12,17559.70,17632.41,2.30,1251.97,19.23,3.32,1.18,
25-February-2011,17775.08,17812.44,17469.97,17700.91,2.19,1068.23,19.28,3.33,1.18,
28-February-2011,17811.08,18296.53,17718.88,17823.40,2.99,1421.34,19.44,3.36,1.17,
1-March-2011,17982.28,18478.68,17964.39,18446.50,2.48,1089.49,20.05,3.46,1.13,
3-March-2011,18318.32,18603.57,18253.62,18489.76,2.86,1210.30,20.07,3.47,1.13,
4-March-2011,18622.70,18736.97,18448.69,18486.45,1.99,943.56,20.04,3.46,1.13,
7-March-2011,18361.65,18361.65,18058.71,18222.67,1.52,711.54,19.76,3.41,1.15,
8-March-2011,18277.34,18466.81,18266.62,18439.65,1.38,642.09,20.01,3.45,1.13,
9-March-2011,18522.80,18583.30,18303.80,18469.95,2.26,864.26,20.04,3.46,1.13,
10-March-2011,18430.84,18430.84,18261.26,18327.98,1.87,704.02,19.91,3.44,1.14,
11-March-2011,18248.11,18368.43,18063.29,18174.09,2.06,975.24,19.75,3.41,1.15,
14-March-2011,18167.10,18463.84,18155.43,18439.48,1.54,683.37,20.02,3.46,1.13,
15-March-2011,18113.79,18326.33,17920.55,18167.64,2.23,995.92,19.71,3.40,1.15,
16-March-2011,18263.68,18444.47,18263.68,18358.69,1.62,733.40,19.93,3.44,1.14,
17-March-2011,18227.16,18354.27,18104.02,18149.87,1.81,800.44,19.74,3.41,1.15,
18-March-2011,18251.18,18259.61,17849.53,17878.81,1.64,838.82,19.45,3.36,1.17,
21-March-2011,17984.72,18007.73,17792.17,17839.05,1.24,586.77,19.40,3.35,1.17,
22-March-2011,17929.09,18041.38,17878.80,17988.30,1.18,571.03,19.56,3.38,1.16,
23-March-2011,17972.04,18218.28,17950.17,18206.16,1.33,646.50,19.77,3.41,1.15,
24-March-2011,18286.42,18373.97,18269.32,18350.74,1.11,493.39,19.92,3.44,1.14,
25-March-2011,18480.69,18858.30,18480.69,18815.64,1.53,786.82,20.39,3.52,1.11,
28-March-2011,18799.71,19024.18,18799.57,18943.14,1.29,746.32,20.54,3.55,1.10,
29-March-2011,18949.57,19226.21,18944.82,19120.80,1.73,818.17,20.76,3.58,1.09,
30-March-2011,19178.77,19357.10,19178.77,19290.18,1.22,648.60,20.94,3.62,1.08,
31-March-2011,19339.75,19575.16,19284.35,19445.22,1.62,887.96,21.15,3.65,1.07,
1-April-2011,19463.11,19562.55,19382.35,19420.39,1.25,653.90,21.12,3.65,1.07,
4-April-2011,19473.93,19729.60,19449.36,19701.73,1.07,582.70,21.42,3.70,1.06,
5-April-2011,19731.38,19770.21,19523.54,19686.82,1.26,624.42,21.43,3.70,1.06,
6-April-2011,19698.61,19811.14,19550.55,19612.20,1.44,671.62,21.36,3.69,1.06,
7-April-2011,19620.88,19665.09,19537.02,19591.18,0.96,519.14,21.28,3.67,1.07,
8-April-2011,19602.81,19697.21,19388.42,19451.45,1.04,540.61,21.11,3.64,1.08,
11-April-2011,19382.91,19426.30,19242.59,19262.54,0.94,479.94,20.90,3.61,1.09,
13-April-2011,19187.01,19737.33,19101.63,19696.86,1.78,786.27,21.35,3.68,1.06,
15-April-2011,19670.07,19700.96,19337.12,19386.82,1.71,1341.42,21.02,3.63,1.08,
18-April-2011,19389.74,19649.22,19071.47,19091.17,1.38,994.21,20.73,3.59,1.09,
19-April-2011,19091.78,19201.92,18976.19,19121.83,1.13,747.99,20.73,3.59,1.09,
20-April-2011,19274.21,19484.77,19171.03,19470.98,1.54,844.82,21.14,3.66,1.07,
21-April-2011,19582.50,19695.98,19530.50,19602.23,1.51,1012.51,21.16,3.68,1.06,
25-April-2011,19538.52,19697.49,19531.34,19584.31,1.14,655.48,21.02,3.68,1.06,
26-April-2011,19596.32,19626.13,19306.92,19545.35,1.16,670.65,21.01,3.67,1.07,
27-April-2011,19610.71,19633.63,19412.79,19448.69,1.34,761.92,20.91,3.66,1.07,
28-April-2011,19532.85,19542.05,19265.92,19292.02,1.39,772.37,20.69,3.63,1.08,
29-April-2011,19292.57,19356.50,19015.05,19135.96,1.06,611.23,20.52,3.60,1.09,
2-May-2011,19224.05,19253.87,18954.76,18998.02,0.94,598.92,20.36,3.57,1.10,
3-May-2011,18979.31,19024.95,18502.42,18534.69,1.34,1005.35,19.87,3.48,1.12,
4-May-2011,18558.33,18604.36,18339.53,18469.36,1.30,724.73,19.88,3.48,1.12,
5-May-2011,18484.71,18569.21,18160.65,18210.58,1.48,901.66,19.66,3.43,1.14,
6-May-2011,18289.78,18568.48,18271.68,18518.81,3.01,1247.65,19.94,3.48,1.12,
9-May-2011,18628.63,18643.58,18367.21,18528.96,0.91,426.23,19.93,3.48,1.12,
10-May-2011,18564.95,18689.37,18429.06,18512.77,1.32,546.56,19.83,3.48,1.12,
11-May-2011,18572.61,18622.44,18454.93,18584.96,1.01,658.58,19.88,3.49,1.12,
12-May-2011,18525.32,18610.02,18314.34,18335.79,1.01,569.89,19.64,3.45,1.13,
13-May-2011,18362.45,18724.54,18280.70,18531.28,1.25,649.79,19.85,3.49,1.12,
16-May-2011,18492.68,18492.68,18319.88,18345.03,0.93,514.60,19.66,3.46,1.13,
17-May-2011,18374.45,18435.80,18084.67,18137.35,1.41,1112.04,19.63,3.44,1.15,
18-May-2011,18177.32,18218.20,18020.79,18086.20,1.23,887.57,19.44,3.42,1.15,
19-May-2011,18166.64,18198.45,18057.82,18141.40,1.33,906.31,19.44,3.43,1.15,
20-May-2011,18199.96,18429.47,18161.38,18326.09,1.71,789.72,19.57,3.46,1.14,
23-May-2011,18269.06,18269.06,17971.02,17993.33,1.03,627.50,19.07,3.39,1.16,
24-May-2011,18016.43,18110.39,17933.94,18011.97,1.25,682.28,19.05,3.39,1.16,
25-May-2011,17976.36,17976.36,17786.13,17847.24,1.03,656.10,18.83,3.36,1.17,
26-May-2011,17917.11,18072.61,17862.88,18044.64,1.26,683.54,19.14,3.36,1.16,
27-May-2011,18105.61,18298.64,18087.16,18266.10,1.27,668.36,19.37,3.40,1.14,
30-May-2011,18319.74,18380.17,18199.52,18232.06,1.15,494.05,19.32,3.39,1.15,
31-May-2011,18266.61,18526.80,18266.61,18503.28,1.46,623.83,19.65,3.61,1.13,
1-June-2011,18527.12,18636.12,18514.66,18608.81,1.27,604.96,19.79,3.64,1.12,
2-June-2011,18425.85,18540.67,18390.57,18494.18,1.55,586.31,19.70,3.62,1.13,
3-June-2011,18554.40,18672.65,18345.85,18376.48,1.45,665.67,19.57,3.60,1.14,
6-June-2011,18344.27,18458.63,18258.42,18420.11,0.89,442.59,19.58,3.60,1.13,
7-June-2011,18355.30,18545.95,18351.24,18495.62,1.00,473.23,19.65,3.61,1.13,
8-June-2011,18448.40,18505.10,18365.94,18394.29,1.08,499.11,19.54,3.59,1.14,
9-June-2011,18394.57,18449.64,18327.01,18384.90,1.00,529.63,19.53,3.59,1.14,
10-June-2011,18390.41,18399.02,18182.90,18268.54,0.96,519.60,19.43,3.57,1.14,
13-June-2011,18242.25,18313.21,18120.76,18266.03,1.04,484.88,19.43,3.57,1.14,
14-June-2011,18276.78,18380.19,18261.11,18308.66,2.68,1580.55,19.48,3.58,1.14,
15-June-2011,18298.59,18308.69,18111.21,18132.24,0.97,576.41,19.28,3.55,1.15,
16-June-2011,18060.11,18155.10,17958.94,17985.88,1.06,587.50,19.13,3.52,1.16,
17-June-2011,18060.17,18064.76,17844.09,17870.53,1.09,564.73,19.00,3.49,1.17,
20-June-2011,17925.17,17925.17,17314.38,17506.63,1.29,607.18,18.59,3.42,1.20,
21-June-2011,17574.37,17714.88,17504.27,17560.30,1.14,520.93,18.66,3.43,1.19,
22-June-2011,17659.37,17678.86,17492.19,17550.63,0.96,459.84,18.63,3.43,1.19,
23-June-2011,17526.92,17754.55,17482.21,17727.49,1.13,477.47,18.82,3.46,1.18,
24-June-2011,17804.94,18268.95,17804.94,18240.68,1.47,767.97,19.37,3.56,1.15,
27-June-2011,18132.70,18494.11,18132.70,18412.41,1.34,719.55,19.57,3.60,1.14,
28-June-2011,18493.59,18527.45,18323.44,18492.45,1.14,534.40,19.64,3.61,1.13,
29-June-2011,18552.19,18715.39,18552.19,18693.86,1.37,620.50,19.82,3.64,1.12,
30-June-2011,18741.10,18873.39,18723.14,18845.87,1.14,565.61,19.94,3.48,1.41,
1-July-2011,18974.96,19031.38,18713.07,18762.80,1.40,640.82,19.87,3.47,1.42,
4-July-2011,18896.24,18942.42,18781.88,18814.48,1.22,523.22,19.93,3.48,1.41,
5-July-2011,18837.88,18837.88,18694.05,18744.56,1.22,733.59,19.84,3.46,1.42,
6-July-2011,18730.29,18823.45,18682.60,18726.97,0.84,487.39,19.80,3.45,1.42,
7-July-2011,18776.62,19097.78,18767.25,19078.30,1.14,588.96,20.17,3.52,1.40,
8-July-2011,19084.06,19131.70,18817.71,18858.04,1.22,611.47,19.96,3.48,1.41,
11-July-2011,18823.19,18843.97,18679.49,18721.39,0.91,418.96,19.82,3.46,1.42,
12-July-2011,18534.11,18589.19,18326.42,18411.62,1.06,649.59,19.52,3.41,1.44,
13-July-2011,18468.82,18626.41,18465.40,18596.02,0.97,452.17,19.73,3.44,1.43,
14-July-2011,18563.69,18803.05,18449.23,18618.20,1.17,636.49,19.70,3.44,1.43,
15-July-2011,18694.19,18936.43,18513.22,18561.92,0.68,388.06,19.58,3.43,1.43,
18-July-2011,18592.19,18622.56,18469.53,18507.04,0.90,532.62,19.51,3.42,1.44,
19-July-2011,18521.38,18690.42,18481.83,18653.87,0.84,449.93,19.63,3.45,1.42,
20-July-2011,18756.31,18765.60,18473.90,18502.38,0.98,431.66,19.44,3.42,1.44,
21-July-2011,18514.65,18566.99,18415.36,18436.19,0.80,384.48,19.36,3.40,1.44,
22-July-2011,18565.04,18747.06,18533.43,18722.30,1.49,638.00,19.64,3.45,1.42,
25-July-2011,18753.35,18932.27,18670.84,18871.29,2.28,697.11,19.79,3.49,1.41,
26-July-2011,18898.19,18944.60,18481.63,18518.22,1.55,675.83,19.32,3.43,1.43,
27-July-2011,18571.15,18578.55,18358.76,18432.25,1.42,579.36,19.23,3.41,1.44,
28-July-2011,18300.55,18327.85,18188.88,18209.52,1.22,517.63,18.96,3.37,1.46,
29-July-2011,18194.15,18334.27,18131.86,18197.20,1.61,596.62,18.86,3.36,1.46,
1-August-2011,18352.23,18440.07,18219.25,18314.33,0.96,402.15,18.96,3.38,1.45,
2-August-2011,18283.55,18283.55,18037.87,18109.89,1.11,457.95,18.75,3.35,1.46,
3-August-2011,17970.19,18005.76,17859.50,17940.55,1.34,573.52,18.68,3.29,1.48,
4-August-2011,17983.86,18032.55,17664.73,17693.18,1.10,467.17,18.42,3.24,1.50,
5-August-2011,17350.37,17358.18,16990.91,17305.87,2.04,859.93,18.03,3.17,1.53,
8-August-2011,16907.57,17247.87,16759.45,16990.18,2.00,948.31,18.70,3.43,1.48,
9-August-2011,16517.87,17135.04,16432.00,16857.91,2.37,1149.55,18.51,3.40,1.50,
10-August-2011,17244.71,17256.46,17022.25,17130.51,1.56,738.68,18.75,3.45,1.48,
11-August-2011,17056.61,17207.82,17012.95,17059.40,0.95,498.17,18.68,3.43,1.48,
12-August-2011,17246.88,17246.88,16784.56,16839.63,1.33,739.38,18.38,3.39,1.50,
16-August-2011,17015.99,17035.49,16673.52,16730.94,1.27,578.05,18.30,3.38,1.51,
17-August-2011,16782.24,17000.38,16708.98,16840.80,1.49,665.88,18.60,3.41,1.50,
18-August-2011,16910.27,16916.81,16433.31,16469.79,1.47,682.87,18.22,3.34,1.53,
19-August-2011,16237.78,16287.72,15987.77,16141.67,1.64,810.12,17.94,3.28,1.55,
22-August-2011,16155.99,16370.46,16046.48,16341.70,1.17,571.15,18.19,3.33,1.53,
23-August-2011,16446.85,16549.21,16213.18,16498.47,1.14,594.99,18.32,3.35,1.52,
24-August-2011,16490.78,16533.22,16253.78,16284.98,1.37,682.24,18.05,3.30,1.54,
25-August-2011,16338.14,16373.84,16104.34,16146.33,1.22,650.55,17.96,3.29,1.55,
26-August-2011,16155.55,16256.38,15765.53,15848.83,1.41,724.06,17.59,3.22,1.58,
29-August-2011,16080.74,16462.03,16068.73,16416.33,1.11,549.71,18.14,3.32,1.53,
30-August-2011,16585.10,16714.70,16443.35,16676.75,1.52,720.39,18.36,3.36,1.52,
2-September-2011,16963.67,16989.86,16688.06,16821.46,1.27,613.61,18.53,3.39,1.50,
5-September-2011,16678.34,16760.07,16561.46,16713.33,1.22,582.24,18.38,3.36,1.51,
6-September-2011,16663.73,16894.73,16488.30,16862.81,1.46,700.02,18.49,3.38,1.51,
7-September-2011,16922.31,17157.21,16922.31,17065.00,1.73,680.81,18.75,3.43,1.48,
8-September-2011,17118.08,17209.66,16987.37,17165.54,1.22,657.74,18.80,3.44,1.48,
9-September-2011,17189.75,17211.80,16830.95,16866.97,1.18,621.16,18.51,3.39,1.50,
12-September-2011,16668.25,16668.25,16393.04,16501.74,1.35,639.01,18.15,3.32,1.53,
13-September-2011,16618.17,16766.19,16374.68,16467.44,1.46,611.58,18.11,3.31,1.54,
14-September-2011,16522.71,16754.22,16387.38,16709.60,1.59,737.83,18.35,3.36,1.52,
15-September-2011,16837.76,16922.40,16545.47,16876.54,1.55,757.36,18.53,3.39,1.50,
16-September-2011,17047.73,17122.54,16889.58,16933.83,2.03,959.84,18.64,3.41,1.49,
19-September-2011,16865.93,16865.93,16709.41,16745.35,1.16,498.51,18.44,3.38,1.51,
20-September-2011,16768.63,17135.44,16758.69,17099.28,1.43,661.37,18.77,3.43,1.48,
21-September-2011,17128.83,17191.12,17000.61,17065.15,1.34,628.70,18.74,3.43,1.49,
22-September-2011,16827.85,16833.61,16316.03,16361.15,1.83,783.52,18.01,3.30,1.55,
23-September-2011,16222.37,16368.41,16052.47,16162.06,2.21,956.03,17.84,3.26,1.56,
26-September-2011,16209.19,16209.19,15801.01,16051.10,1.88,740.22,17.65,3.23,1.58,
27-September-2011,16289.32,16551.65,16282.74,16524.03,1.62,582.74,18.16,3.32,1.53,
28-September-2011,16663.26,16663.26,16363.63,16446.02,1.96,816.66,18.11,3.32,1.54,
29-September-2011,16387.91,16756.08,16316.66,16698.07,1.92,797.67,18.33,3.35,1.52,
30-September-2011,16599.74,16745.16,16404.78,16453.76,1.99,798.67,18.01,3.30,1.55,
3-October-2011,16255.97,16255.97,16056.33,16151.45,1.70,649.78,17.77,3.25,1.57,
4-October-2011,16081.77,16202.38,15745.43,15864.86,1.97,861.05,17.45,3.19,1.60,
5-October-2011,15967.72,16044.91,15760.53,15792.41,1.89,847.24,17.39,3.18,1.60,
7-October-2011,16222.49,16347.48,16148.97,16232.54,1.69,666.55,17.80,3.26,1.56,
10-October-2011,16270.07,16595.93,16230.77,16557.23,1.73,698.49,18.18,3.33,1.53,
11-October-2011,16668.15,16774.12,16510.71,16536.47,2.01,903.58,18.17,3.33,1.53,
12-October-2011,16660.43,16987.06,16608.57,16958.39,2.13,1061.92,18.52,3.39,1.50,
13-October-2011,17048.00,17084.07,16854.03,16883.92,1.79,825.58,18.39,3.37,1.51,
14-October-2011,16836.83,17112.45,16828.45,17082.69,1.54,707.76,18.59,3.41,1.50,
17-October-2011,17176.05,17188.55,16928.38,17025.09,1.84,768.36,18.40,3.39,1.50,
18-October-2011,16817.38,16824.76,16669.04,16748.29,1.41,675.25,17.91,3.33,1.53,
19-October-2011,16883.36,17106.99,16874.34,17085.34,1.13,504.75,18.28,3.40,1.50,
20-October-2011,16911.85,16962.06,16744.99,16936.89,1.20,532.40,18.11,3.38,1.51,
21-October-2011,16975.79,17032.32,16752.21,16785.64,1.38,688.57,17.97,3.35,1.52,
24-October-2011,17011.06,17104.88,16898.60,16939.28,1.27,602.52,18.13,3.39,1.50,
25-October-2011,17012.79,17322.13,16900.26,17254.86,1.75,987.72,18.43,3.44,1.48,
26-October-2011,17336.34,17350.49,17273.52,17288.83,0.49,214.59,18.48,3.45,1.48,
28-October-2011,17671.86,17908.13,17671.86,17804.80,2.38,897.69,18.96,3.55,1.44,
31-October-2011,17806.21,17813.11,17668.27,17705.01,1.58,696.18,18.82,3.52,1.45,
1-November-2011,17540.55,17661.78,17422.47,17480.83,1.76,677.50,18.65,3.49,1.46,
2-November-2011,17347.70,17615.92,17337.65,17464.85,1.55,616.95,18.61,3.48,1.46,
3-November-2011,17430.69,17527.10,17278.03,17481.93,1.69,676.23,18.66,3.49,1.46,
4-November-2011,17674.70,17702.26,17474.39,17562.61,1.85,742.08,18.84,3.50,1.45,
8-November-2011,17593.67,17632.23,17455.22,17569.53,1.09,467.11,18.45,3.50,1.45,
9-November-2011,17641.98,17658.34,17331.23,17362.10,1.51,1005.87,18.24,3.46,1.47,
11-November-2011,17187.89,17279.23,17096.84,17192.82,1.81,919.92,18.13,3.44,1.48,
14-November-2011,17348.52,17391.99,17094.43,17118.74,1.50,670.38,17.98,3.42,1.49,
15-November-2011,17081.62,17172.09,16837.56,16882.67,1.79,712.01,17.74,3.38,1.51,
16-November-2011,16872.30,16878.30,16641.65,16775.87,1.96,811.13,17.64,3.36,1.52,
17-November-2011,16754.68,16807.15,16408.50,16461.71,1.71,712.04,17.30,3.29,1.55,
18-November-2011,16387.70,16396.69,16164.99,16371.51,2.17,856.30,17.18,3.27,1.56,
21-November-2011,16297.03,16297.03,15900.30,15946.10,2.14,843.60,16.77,3.19,1.60,
22-November-2011,15995.69,16212.95,15970.11,16065.42,1.94,724.90,16.88,3.21,1.59,
23-November-2011,15969.60,15969.60,15478.69,15699.97,1.73,720.23,16.53,3.15,1.62,
24-November-2011,15715.81,15901.30,15479.97,15858.49,1.86,718.02,16.74,3.19,1.60,
25-November-2011,15781.25,15891.05,15645.78,15695.43,1.92,781.63,16.59,3.16,1.61,
28-November-2011,15890.80,16186.68,15888.28,16167.13,2.02,727.19,17.10,3.26,1.56,
29-November-2011,16210.37,16210.37,15952.54,16008.34,1.49,655.55,16.95,3.23,1.58,
30-November-2011,15868.96,16179.56,15849.57,16123.46,1.69,710.22,17.14,3.27,1.56,
1-December-2011,16555.93,16718.11,16430.61,16483.45,1.98,773.58,17.46,3.33,1.53,
2-December-2011,16493.98,16888.84,16428.66,16846.83,2.87,1022.37,17.84,3.40,1.50,
5-December-2011,16812.30,16863.10,16691.21,16805.33,1.34,533.97,17.82,3.39,1.50,
7-December-2011,16830.04,17003.71,16781.62,16877.06,1.39,592.47,17.84,3.40,1.50,
8-December-2011,16819.74,16847.82,16421.55,16488.24,1.60,654.13,17.45,3.32,1.53,
9-December-2011,16258.44,16382.57,16142.32,16213.46,1.84,767.22,17.20,3.28,1.56,
12-December-2011,16354.96,16360.32,15839.96,15870.35,2.11,857.65,16.83,3.21,1.59,
13-December-2011,15778.62,16079.38,15771.59,16002.51,2.33,914.51,16.98,3.23,1.58,
14-December-2011,15963.75,16133.41,15855.12,15881.14,1.90,827.06,16.83,3.21,1.59,
15-December-2011,15739.05,15908.02,15596.22,15836.47,1.98,784.15,16.83,3.21,1.59,
16-December-2011,15868.78,16068.90,15425.20,15491.35,2.05,904.69,16.46,3.13,1.63,
19-December-2011,15440.10,15440.10,15190.74,15379.34,1.79,694.44,16.38,3.12,1.63,
20-December-2011,15436.12,15448.13,15135.86,15175.08,2.09,776.56,16.16,3.08,1.66,
21-December-2011,15487.75,15727.31,15377.04,15685.21,2.21,833.17,16.63,3.17,1.61,
22-December-2011,15546.66,15834.63,15472.70,15813.36,1.89,775.82,16.74,3.19,1.60,
23-December-2011,15863.43,15911.23,15671.28,15738.70,1.70,670.52,16.66,3.17,1.61,
26-December-2011,15782.17,15998.44,15761.18,15970.75,1.18,464.17,16.91,3.22,1.58,
27-December-2011,15983.98,16049.12,15799.63,15873.95,1.08,414.00,16.78,3.20,1.59,
28-December-2011,15854.36,15887.80,15666.46,15727.85,1.19,468.66,16.65,3.17,1.61,
29-December-2011,15658.94,15724.60,15515.44,15543.93,1.28,516.37,16.49,3.14,1.62,
30-December-2011,15583.55,15694.05,15406.93,15454.92,1.29,527.54,16.41,3.13,1.63,
2-January-2012,15534.67,15542.85,15358.02,15517.92,1.42,562.91,16.50,3.14,1.62,
3-January-2012,15640.56,15970.31,15640.56,15939.36,1.62,684.67,16.96,3.23,1.58,
4-January-2012,15967.49,16004.69,15822.32,15882.64,1.78,690.94,16.88,3.22,1.58,
5-January-2012,15893.07,15980.17,15809.31,15857.08,2.11,746.68,16.79,3.20,1.59,
6-January-2012,15789.08,16001.31,15664.91,15867.73,1.73,615.33,16.73,3.19,1.60,
7-January-2012,15893.30,15900.30,15835.29,15848.80,0.24,64.08,16.73,3.19,1.60,
9-January-2012,15840.22,15871.51,15678.30,15814.72,1.12,483.38,16.59,3.19,1.61,
10-January-2012,15898.32,16180.97,15898.32,16165.09,1.97,717.96,16.91,3.25,1.58,
11-January-2012,16222.37,16244.70,16127.77,16175.86,1.87,672.95,16.91,3.25,1.58,
12-January-2012,16117.19,16178.58,15962.59,16037.51,1.44,850.14,16.73,3.23,1.59,
13-January-2012,16144.57,16257.34,16049.78,16154.62,1.95,865.13,16.91,3.27,1.57,
16-January-2012,16086.74,16214.36,16037.60,16189.36,1.34,605.62,16.93,3.27,1.57,
17-January-2012,16270.87,16501.38,16270.87,16466.05,1.88,793.03,17.25,3.33,1.54,
18-January-2012,16502.42,16517.96,16384.48,16451.47,1.63,826.14,17.08,3.33,1.55,
19-January-2012,16573.87,16662.06,16572.10,16643.74,1.69,710.40,17.25,3.37,1.53,
20-January-2012,16745.01,16788.48,16611.71,16739.01,1.79,871.91,17.31,3.39,1.52,
23-January-2012,16667.02,16784.00,16659.32,16751.73,1.49,779.07,17.36,3.38,1.52,
24-January-2012,16806.72,17050.32,16770.01,16995.77,1.82,1052.51,17.56,3.42,1.50,
25-January-2012,17068.85,17130.24,17016.69,17077.18,1.40,686.82,17.67,3.44,1.50,
27-January-2012,17201.33,17258.97,17106.57,17233.98,1.71,780.62,17.82,3.47,1.48,
30-January-2012,17138.04,17138.04,16828.33,16863.30,1.44,610.97,17.48,3.40,1.51,
31-January-2012,16965.58,17238.99,16965.58,17193.55,1.85,891.37,17.70,3.42,1.49,
1-February-2012,17179.64,17327.21,17061.55,17300.58,4.75,2704.36,17.76,3.43,1.49,
2-February-2012,17438.07,17504.25,17308.28,17431.85,2.71,1202.19,17.95,3.47,1.47,
3-February-2012,17444.25,17630.53,17382.70,17604.96,1.65,798.45,18.16,3.51,1.45,
6-February-2012,17741.91,17829.72,17595.10,17707.31,1.75,819.55,18.26,3.53,1.45,
7-February-2012,17813.74,17832.04,17582.49,17622.45,1.67,857.47,18.18,3.52,1.45,
8-February-2012,17631.69,17809.21,17579.59,17707.32,2.07,1006.87,18.28,3.54,1.44,
9-February-2012,17647.80,17879.46,17609.43,17830.75,2.15,879.72,18.48,3.55,1.44,
10-February-2012,17817.59,17890.11,17627.14,17748.69,1.96,877.70,18.41,3.53,1.44,
13-February-2012,17761.70,17849.64,17665.89,17772.84,1.68,908.71,18.22,3.54,1.44,
14-February-2012,17767.46,17890.33,17742.58,17848.57,1.74,806.25,18.25,3.54,1.44,
15-February-2012,18000.30,18231.35,18000.30,18202.41,2.56,1163.17,18.56,3.60,1.41,
16-February-2012,18163.05,18182.78,18043.32,18153.99,1.99,965.37,18.50,3.59,1.42,
17-February-2012,18331.20,18423.06,18234.56,18289.35,2.79,1280.18,18.66,3.62,1.41,
21-February-2012,18303.73,18470.86,18293.80,18428.61,2.07,918.53,18.83,3.65,1.39,
22-February-2012,18490.87,18523.78,18095.81,18145.25,2.16,1060.47,18.55,3.60,1.42,
23-February-2012,18127.35,18249.53,18005.28,18078.50,1.97,893.70,18.50,3.59,1.42,
